node_a,node_b,score_mean,score_p75,score_max,pair_count,human_action,human_notes
L3_N08db7b5b,L3_N0f65b0c3,0.2005595564842224,0.2069530189037323,0.2133464798347229,2,keep,
L3_N08db7b5b,L3_N133b0ed2,0.19739514589309692,0.20122699439525604,0.205058863818737,2,keep,
L3_N08db7b5b,L3_N1b187997,0.16645638644695282,0.16645638644695282,0.1664563815914844,1,keep,
L3_N08db7b5b,L3_N22d9d7b1,0.19188255071640015,0.19188255071640015,0.1918825508254279,1,keep,
L3_N08db7b5b,L3_N22dcecc8,0.15581777691841125,0.15581777691841125,0.1558177707184047,1,keep,
L3_N08db7b5b,L3_N2d02331f,0.2151726633310318,0.22878260910511017,0.2423925530123675,2,keep,
L3_N08db7b5b,L3_N3ab0a1a9,0.2801598608493805,0.3059234023094177,0.3275558576576217,4,keep,
L3_N08db7b5b,L3_N55fb6992,0.18747228384017944,0.18747228384017944,0.1874722838626528,1,keep,
L3_N08db7b5b,L3_N62ed0091,0.18161055445671082,0.18161055445671082,0.1816105560318475,1,keep,
L3_N08db7b5b,L3_N65606e29,0.19313347339630127,0.19313347339630127,0.1931334696349956,1,keep,
L3_N08db7b5b,L3_N71ce64b1,0.14506042003631592,0.14506042003631592,0.1450604236101615,1,keep,
L3_N08db7b5b,L3_N724f0a0b,0.14422085881233215,0.14422085881233215,0.1442208572776758,1,keep,
L3_N08db7b5b,L3_N77a3b68b,0.2702173590660095,0.27123579382896423,0.2722541975441003,2,keep,
L3_N08db7b5b,L3_N792037db,0.14662255346775055,0.14662255346775055,0.146622549189515,1,keep,
L3_N08db7b5b,L3_N7c0dd099,0.19190242886543274,0.19190242886543274,0.1919024298065531,1,keep,
L3_N08db7b5b,L3_N8458a8a8,0.19834066927433014,0.19834066927433014,0.1983406658627439,1,keep,
L3_N08db7b5b,L3_N84a28744,0.16956046223640442,0.16956046223640442,0.1695604594801793,1,keep,
L3_N08db7b5b,L3_N888d7345,0.17860905826091766,0.17860905826091766,0.1786090553216877,1,keep,
L3_N08db7b5b,L3_N8b934feb,0.1781940460205078,0.1781940460205078,0.1781940496041416,1,keep,
L3_N08db7b5b,L3_N8f8e91cf,0.17042681574821472,0.17485687136650085,0.1792869128029651,2,keep,
L3_N08db7b5b,L3_N98ef0212,0.27067115902900696,0.27067115902900696,0.2706711520884778,1,keep,
L3_N08db7b5b,L3_N9a9d4b5c,0.1432827115058899,0.1432827115058899,0.1432827182146638,1,keep,
L3_N08db7b5b,L3_N9c47a867,0.1759750097990036,0.1759750097990036,0.1759750041001155,1,keep,
L3_N08db7b5b,L3_Na5cf0ba6,0.19358940422534943,0.19358940422534943,0.1935894010824806,1,keep,
L3_N08db7b5b,L3_Na6c4ae61,0.151097372174263,0.151097372174263,0.15109736636966,1,keep,
L3_N08db7b5b,L3_Na7c6a537,0.15198516845703125,0.15198516845703125,0.1519851737579087,1,keep,
